date,tests,newCases,activeCases,severeCases,recovered,deaths,rt
2022-07-08,165011,50082.0,274767.0,74.0,31395.0,9246683.0,1.2
2022-07-09,95578,54993.0,301463.0,80.0,31408.0,9268673.0,1.22
2022-07-10,53736,54046.0,329566.0,75.0,31418.0,9289035.0,1.23
2022-07-11,146743,37124.0,351418.0,83.0,31437.0,9313105.0,1.23
2022-07-12,144967,75995.0,384017.0,90.0,31457.0,9338819.0,1.24
2022-07-13,225407,94466.0,453873.0,100.0,31486.0,9369923.0,1.24
2022-07-14,357914,97768.0,512370.0,107.0,31520.0,9402979.0,1.24
2022-07-15,310435,103287.0,571200.0,114.0,31551.0,9440304.0,1.24
2022-07-16,142974,110660.0,629238.0,129.0,31572.0,9481770.0,1.23
2022-07-17,77567,105550.0,681232.0,144.0,31586.0,9527232.0,1.23
2022-07-18,59865,76164.0,712415.0,155.0,31602.0,9573590.0,1.23
2022-07-19,224068,66725.0,725682.0,176.0,31635.0,9639896.0,1.18
2022-07-20,409922,152495.0,797212.0,189.0,31689.0,9712568.0,1.17
2022-07-21,308436,186209.0,909002.0,191.0,31727.0,9767001.0,1.17
2022-07-22,318534,195136.0,1015905.0,203.0,31791.0,9844331.0,1.17
2022-07-23,209938,200937.0,1105591.0,233.0,31844.0,9936976.0,1.17
2022-07-24,140953,176517.0,1188721.0,249.0,31877.0,10018253.0,1.16
2022-07-25,266818,126535.0,1246299.0,271.0,31932.0,10114831.0,1.16
2022-07-26,307768,196453.0,1290690.0,311.0,32040.0,10227539.0,1.2
2022-07-27,379977,209657.0,1409110.0,346.0,32162.0,10359951.0,1.19
2022-07-28,346233,233066.0,1521256.0,376.0,32278.0,10460137.0,1.16
2022-07-29,377065,221409.0,1629402.0,403.0,32408.0,10568837.0,1.13
2022-07-30,229110,222274.0,1714691.0,427.0,32499.0,10684346.0,1.1
2022-07-31,117747,197750.0,1720212.0,428.0,32577.0,10868164.0,1.09
2022-08-01,290320,139668.0,1730020.0,464.0,32686.0,11029330.0,1.07
2022-08-02,330933,211040.0,1734295.0,478.0,32811.0,11197190.0,1.04
2022-08-03,429491,249805.0,1828360.0,516.0,32968.0,11377458.0,1.04
2022-08-04,286766,238710.0,1876077.0,556.0,33151.0,11565877.0,1.03
2022-08-05,357678,233730.0,1911163.0,567.0,33340.0,11769221.0,1.03
2022-08-06,210929,227536.0,1926339.0,551.0,33501.0,11965644.0,1.02
2022-08-07,114699,206463.0,1946004.0,555.0,33655.0,12135547.0,1.02
2022-08-08,281562,137826.0,1927404.0,581.0,33817.0,12328617.0,1.02
2022-08-09,323281,212531.0,1906161.0,597.0,34067.0,12524718.0,1.01
2022-08-10,509327,250377.0,1939435.0,603.0,34315.0,12779458.0,1.01
2022-08-11,195561,240169.0,1993062.0,637.0,34529.0,12938421.0,1.01
2022-08-12,362219,168793.0,1965594.0,625.0,34755.0,13185178.0,0.99
2022-08-13,155645,183587.0,1931643.0,613.0,34993.0,13373305.0,0.98
2022-08-14,118230,178329.0,1931291.0,607.0,35148.0,13540592.0,0.97
2022-08-15,266466,138577.0,1869802.0,614.0,35363.0,13766978.0,0.97
2022-08-16,299664,166174.0,1802379.0,627.0,35647.0,13990699.0,0.96
2022-08-17,481646,231472.0,1787550.0,610.0,35947.0,14234901.0,0.96
2022-08-18,253190,255508.0,1843168.0,627.0,36226.0,14422694.0,0.96
2022-08-19,386840,261004.0,1855703.0,616.0,36509.0,14664321.0,0.99
2022-08-20,167019,253248.0,1902304.0,632.0,36772.0,14854108.0,1.02
2022-08-21,118488,226128.0,1933865.0,640.0,37000.0,15038776.0,1.03
2022-08-22,313442,141018.0,1929023.0,646.0,37269.0,15234470.0,1.03
2022-08-23,254220,208516.0,1936452.0,636.0,37586.0,15397927.0,1.05
2022-08-24,385874,243451.0,1943245.0,637.0,37879.0,15651874.0,1.06
2022-08-25,272714,220917.0,1982036.0,626.0,38189.0,15840766.0,1.05
2022-08-26,440793,192377.0,1985915.0,624.0,38514.0,16053900.0,1.01
2022-08-27,148087,180125.0,1961511.0,627.0,38762.0,16244976.0,0.99
2022-08-28,111230,157788.0,1921837.0,628.0,38997.0,16434771.0,0.96
2022-08-29,292644,95898.0,1829956.0,618.0,39245.0,16656930.0,0.95
2022-08-30,432524,152529.0,1753226.0,591.0,39556.0,16854685.0,0.93
2022-08-31,348279,169771.0,1719221.0,555.0,39872.0,17088858.0,0.92
2022-09-01,303658,149868.0,1683417.0,539.0,40190.0,17272044.0,0.91
2022-09-02,281775,128691.0,1677140.0,506.0,40537.0,17427222.0,0.9
2022-09-03,120134,123072.0,1606815.0,523.0,40821.0,17598817.0,0.9
2022-09-04,104997,107781.0,1543358.0,519.0,41046.0,17758086.0,0.9
2022-09-05,218656,68019.0,1449492.0,512.0,41285.0,17919415.0,0.9
2022-09-06,223365,112175.0,1385889.0,474.0,41567.0,18092519.0,0.9
2022-09-07,274501,129771.0,1345473.0,471.0,41832.0,18278904.0,0.9
2022-09-08,186965,112391.0,1244848.0,461.0,42093.0,18479776.0,0.91
2022-09-09,273443,99474.0,1083907.0,443.0,42305.0,18753088.0,0.91
2022-09-10,110177,92721.0,1032967.0,419.0,42502.0,18879978.0,0.92
2022-09-11,77414,81470.0,983042.0,412.0,42629.0,19002088.0,0.92
2022-09-12,233160,52897.0,916610.0,412.0,42786.0,19132305.0,0.92
2022-09-13,249632,87548.0,871058.0,376.0,42977.0,19243429.0,0.93
2022-09-14,194693,100249.0,831000.0,364.0,43169.0,19393854.0,0.93
2022-09-15,190767,85851.0,804414.0,326.0,43339.0,19496549.0,0.93
2022-09-16,188553,75931.0,769498.0,309.0,43525.0,19613598.0,0.93
2022-09-17,110500,70964.0,746325.0,311.0,43664.0,19695206.0,0.93
2022-09-18,81920,64018.0,728166.0,300.0,43746.0,19766830.0,0.93
2022-09-19,28467,38048.0,694280.0,299.0,43819.0,19837783.0,0.93
2022-09-20,198571,31738.0,646328.0,301.0,43943.0,19922755.0,0.91
2022-09-21,268342,69821.0,599992.0,276.0,44063.0,20037337.0,0.9
2022-09-22,163681,77371.0,594169.0,262.0,44169.0,20106061.0,0.91
2022-09-23,128758,63849.0,580054.0,238.0,44254.0,20180589.0,0.91
2022-09-24,30106,39198.0,558135.0,239.0,44323.0,20239426.0,0.9
2022-09-25,36595,46766.0,530394.0,232.0,44367.0,20299978.0,0.9
2022-09-26,187751,43563.0,517891.0,225.0,44455.0,20358135.0,0.91
2022-09-27,0,40856.0,517891.0,225.0,44455.0,20358135.0,0.94
2022-09-28,172883,49979.0,512966.0,204.0,44551.0,20366417.0,0.95
2022-09-29,173492,42173.0,512175.0,188.0,44678.0,20373470.0,0.93
2022-09-30,346582,36646.0,503423.0,178.0,44789.0,20381524.0,0.91
2022-10-01,155259,35418.0,498409.0,165.0,44894.0,20393893.0,0.93
2022-10-02,60042,29492.0,492194.0,162.0,44965.0,20398296.0,0.92
2022-10-03,27033,15167.0,490973.0,162.0,45018.0,20400911.0,0.89
2022-10-04,129438,39723.0,483653.0,167.0,45083.0,20405373.0,0.88
2022-10-05,128565,41193.0,481346.0,160.0,45157.0,20407940.0,0.89
